refreshed_time,province,kabupaten_kota,candidate_1_votes,candidate_2_votes,candidate_3_votes,total_votes
2024-02-20 23:15:39.355539,Luar Negeri,"Vatikan, Vatikan",5.0,482.0,777.0,1264.0
2024-02-20 23:15:39.355539,Luar Negeri,"Vientiane, Laos",42.0,59.0,50.0,151.0
2024-02-20 23:15:39.355539,Luar Negeri,"Warsawa, Polandia",240.0,758.0,255.0,1253.0
2024-02-20 23:15:39.355539,Luar Negeri,"Washington D.C., Amerika Serikat",321.0,269.0,494.0,1084.0
2024-02-20 23:15:39.355539,Luar Negeri,"Wellington, Selandia Baru",386.0,667.0,1044.0,2097.0
2024-02-20 23:15:39.355539,Luar Negeri,"Wina, Austria",151.0,244.0,330.0,725.0
2024-02-20 23:15:39.355539,Luar Negeri,"Windhoek, Namibia",16.0,58.0,36.0,110.0
2024-02-20 23:15:39.355539,Luar Negeri,"Yangon, Myanmar",59.0,77.0,67.0,203.0
2024-02-20 23:15:39.355539,Luar Negeri,"Zagreb, Kroasia",18.0,19.0,31.0,68.0
2024-02-20 23:15:39.355539,KEPULAUAN RIAU,BINTAN,22285.0,49759.0,10197.0,82241.0
2024-02-20 23:15:39.355539,KEPULAUAN RIAU,KARIMUN,39528.0,61986.0,14006.0,115520.0
2024-02-20 23:15:39.355539,KEPULAUAN RIAU,KEPULAUAN ANAMBAS,8102.0,13470.0,2092.0,23664.0
2024-02-20 23:15:39.355539,KEPULAUAN RIAU,KOTA BATAM,82498.0,131490.0,27721.0,241709.0
2024-02-20 23:15:39.355539,KEPULAUAN RIAU,KOTA TANJUNG PINANG,19146.0,33950.0,8856.0,61952.0
2024-02-20 23:15:39.355539,KEPULAUAN RIAU,LINGGA,10458.0,19844.0,3040.0,33342.0
2024-02-20 23:15:39.355539,KEPULAUAN RIAU,NATUNA,13797.0,24856.0,3934.0,42587.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,ALOR,11828.0,41681.0,17459.0,70968.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,BELU,814.0,30775.0,6193.0,37782.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,ENDE,9698.0,54045.0,34078.0,97821.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,FLORES TIMUR,4716.0,17157.0,14775.0,36648.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,2726.0,44799.0,29131.0,76656.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,KOTA KUPANG,3833.0,45440.0,13626.0,62899.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,KUPANG,1299.0,48363.0,16542.0,66204.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,LEMBATA,4321.0,14071.0,13540.0,31932.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,MALAKA,1215.0,32899.0,11455.0,45569.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,MANGGARAI,2745.0,63140.0,33918.0,99803.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,MANGGARAI BARAT,5720.0,48765.0,26753.0,81238.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5187.0,66277.0,37892.0,109356.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,NAGEKEO,2409.0,25199.0,20234.0,47842.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,NGADA,1740.0,32147.0,15668.0,49555.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,ROTE NDAO,1561.0,38098.0,15030.0,54689.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,SABU RAIJUA,929.0,15117.0,17409.0,33455.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,SIKKA,4085.0,59434.0,41768.0,105287.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,SUMBA BARAT,1376.0,17869.0,11528.0,30773.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,583.0,8064.0,5142.0,13789.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,SUMBA TENGAH,645.0,8570.0,6275.0,15490.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,SUMBA TIMUR,2234.0,22877.0,10756.0,35867.0
2024-02-20 23:15:39.355539,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,1753.0,56191.0,29114.0,87058.0
2024-02-20 23:15:39.355539,PAPUA PEGUNUNGAN,JAYAWIJAYA,145.0,0.0,141.0,286.0
2024-02-20 23:15:39.355539,PAPUA PEGUNUNGAN,KAB PEGUNUNGAN BINTANG,,,,
2024-02-20 23:15:39.355539,PAPUA PEGUNUNGAN,LANNY JAYA,,,,
2024-02-20 23:15:39.355539,PAPUA PEGUNUNGAN,MAMBERAMO TENGAH,0.0,439.0,0.0,439.0
2024-02-20 23:15:39.355539,PAPUA PEGUNUNGAN,NDUGA,,,,
2024-02-20 23:15:39.355539,PAPUA PEGUNUNGAN,TOLIKARA,,,,
2024-02-20 23:15:39.355539,PAPUA PEGUNUNGAN,YAHUKIMO,,,,
2024-02-20 23:15:39.355539,PAPUA PEGUNUNGAN,YALIMO,,,,
